GeoFips,GeoName,LineCode,Description,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
50000,Vermont,400,      Construction,31371,33041,33642,33244,31519,29327,28081,28061,28212,28121,29045
50000,Vermont,500,      Manufacturing,39652,39430,38865,39149,37838,34489,33902,34275,35567,35779,35634
50000,Vermont,510,        Durable goods manufacturing,28036,28083,27923,28026,26997,24083,23642,23561,23723,23365,22664
50000,Vermont,530,        Nondurable goods manufacturing,11616,11347,10942,11123,10841,10406,10260,10714,11844,12414,12970
50000,Vermont,600,      Wholesale trade,11452,11488,11844,11853,11526,10907,10795,10935,10458,10497,10522
50000,Vermont,700,      Retail trade,49514,50026,49833,49757,49322,47511,46562,46737,45926,46071,46386
50000,Vermont,800,      Transportation and warehousing,8971,9308,9253,9302,9147,8817,8708,9114,9125,9016,9145
50000,Vermont,900,      Information,7650,7638,7403,7383,7205,6854,6777,6322,5959,6009,6105
50000,Vermont,1000,      Finance and insurance,13183,13032,13129,13571,13834,14367,14010,14682,14480,14224,14249
50000,Vermont,1100,      Real estate and rental and leasing,11323,12072,12384,13025,13403,13157,13753,14259,13637,14030,14098
50000,Vermont,1200,"      Professional, scientific, and technical services",24149,24518,24941,25978,26249,25736,26157,25904,26164,26407,26341
50000,Vermont,1300,      Management of companies and enterprises,442,453,327,309,935,1002,1115,1646,2222,2204,2345
50000,Vermont,1400,      Administrative and support and waste management and remediation services,15040,15316,15698,15911,16244,16013,16177,16666,17120,17461,17840
50000,Vermont,1500,      Educational services,16688,16675,17063,16813,16722,16672,17002,16953,17118,17380,17958
50000,Vermont,1600,      Health care and social assistance,49175,49980,51235,53199,54498,55278,55005,55071,56218,56685,57227
50000,Vermont,1700,"      Arts, entertainment, and recreation",9821,10028,10316,10556,10829,10651,10849,10932,11209,11240,11546
50000,Vermont,1800,      Accommodation and food services,31976,31840,32223,31586,31586,30765,31379,31771,32338,33284,33909
50000,Vermont,1900,      Other services (except public administration),22248,22083,22188,22210,21472,21043,20222,20725,21663,21609,22218
50000,Vermont,2000,    Government and government enterprises,55051,55515,56017,56279,56816,57151,57420,57258,57662,57813,58359
50000,Vermont,2001,"      Federal, civilian",6296,6126,6023,5971,6272,6640,6811,6472,6476,6587,6700
50000,Vermont,2002,      Military,4319,4037,3985,4009,4120,4166,4317,4328,4395,4402,4537
50000,Vermont,2010,      State and local,44436,45352,46009,46299,46424,46345,46292,46458,46791,46824,47122
50000,Vermont,2011,        State government,15798,16050,16390,16687,16714,16258,16052,16504,16632,16853,17118
50000,Vermont,2012,        Local government,28638,29302,29619,29612,29710,30087,30240,29954,30159,29971,30004
51000,Virginia,1,Total Private Employment,3751169,3861363,3937441,4022240,4012535,3904490,3875318,3940595,3989486,4033472,4074248
51000,Virginia,10,Total employment,4593439,4709736,4788863,4881191,4885285,4778056,4749625,4811102,4861553,4901697,4938586
51000,Virginia,20,  Wage and salary employment,3845026,3921871,3972706,4008252,4006171,3882412,3856908,3887761,3929899,3949080,3973687
51000,Virginia,40,  Proprietors employment,748413,787865,816157,872939,879114,895644,892717,923341,931654,952617,964899
51000,Virginia,50,    Farm proprietors employment,42505,41967,40945,41174,40732,40741,40738,40615,40266,40648,40579
51000,Virginia,60,    Nonfarm proprietors employment,705908,745898,775212,831765,838382,854903,851979,882726,891388,911969,924320
51000,Virginia,70,  Farm employment,54244,51742,50804,50575,49986,50570,53861,50921,50765,52326,54862
51000,Virginia,80,  Nonfarm employment,4539195,4657994,4738059,4830616,4835299,4727486,4695764,4760181,4810788,4849371,4883724
51000,Virginia,90,    Private nonfarm employment,3696925,3809621,3886637,3971665,3962549,3853920,3821457,3889674,3938721,3981146,4019386
51000,Virginia,100,"      Forestry, fishing, and related activities",12191,12333,12133,12458,12510,12410,12154,12247,12871,13157,13583
51000,Virginia,200,"      Mining, quarrying, and oil and gas extraction",10888,11556,12634,12899,14739,13692,14908,14151,16571,15422,15384
51000,Virginia,300,      Utilities,11306,11480,11454,11852,12290,12042,11530,11345,11118,11073,11240
51000,Virginia,400,      Construction,323814,344056,353206,345036,323282,286733,272375,265239,266567,267143,270035
51000,Virginia,500,      Manufacturing,306970,301900,294757,286005,273845,249817,240256,241482,243059,243926,245772
51000,Virginia,510,        Durable goods manufacturing,171956,172408,172675,167451,159084,143190,138137,140555,142625,143485,144857
51000,Virginia,530,        Nondurable goods manufacturing,135014,129492,122082,118554,114761,106627,102119,100927,100434,100441,100915
51000,Virginia,600,      Wholesale trade,125712,129120,131211,133767,131052,124510,120427,123615,122316,122651,122227
51000,Virginia,700,      Retail trade,491515,500739,505664,510649,497873,476891,470594,479464,482041,488916,493068
51000,Virginia,800,      Transportation and warehousing,135096,140017,138711,141665,138694,132665,131559,136002,139304,141437,146122
51000,Virginia,900,      Information,108942,107200,105034,104610,101681,95007,90251,88575,85927,85691,86342
51000,Virginia,1000,      Finance and insurance,173185,177049,180067,187441,191742,197773,192132,205720,206915,210444,211599
51000,Virginia,1100,      Real estate and rental and leasing,173645,190834,199886,209714,208384,204612,206669,211716,207898,211950,212381
51000,Virginia,1200,"      Professional, scientific, and technical services",419956,439311,457085,482739,499022,502737,508494,514716,519662,520588,516928
51000,Virginia,1300,      Management of companies and enterprises,72345,74714,77387,79620,79961,77231,76387,75702,79060,78320,77016
51000,Virginia,1400,      Administrative and support and waste management and remediation services,256965,261471,269846,278954,276618,262896,266600,271684,277192,280967,288515
51000,Virginia,1500,      Educational services,76342,79955,84866,87483,90231,93804,96042,97140,97973,100789,101911
51000,Virginia,1600,      Health care and social assistance,354413,369739,381682,398138,413702,423994,432026,442120,452217,460593,465760
51000,Virginia,1700,"      Arts, entertainment, and recreation",80499,82883,85303,89714,92650,91534,92326,94604,97225,98350,98892
51000,Virginia,1800,      Accommodation and food services,293822,302706,311951,318370,321800,315325,313931,322836,330093,337116,342217
51000,Virginia,1900,      Other services (except public administration),269319,272558,273760,280551,282473,280247,272796,281316,290712,292613,300394
51000,Virginia,2000,    Government and government enterprises,842270,848373,851422,858951,872750,873566,874307,870507,872067,868225,864338
51000,Virginia,2001,"      Federal, civilian",169132,169332,170816,173352,176677,183045,191161,191929,194064,193023,189487
51000,Virginia,2002,      Military,167942,163394,163050,160836,160939,154739,152360,145463,141587,140677,139176
51000,Virginia,2010,      State and local,505196,515647,517556,524763,535134,535782,530786,533115,536416,534525,535675
51000,Virginia,2011,        State government,154636,157469,153201,154869,158393,157071,156204,158835,161600,162184,162868
51000,Virginia,2012,        Local government,350560,358178,364355,369894,376741,378711,374582,374280,374816,372341,372807
53000,Washington,1,Total Private Employment,2987462,3082005,3190293,3314369,3329912,3188614,3130961,3180885,3278817,3361955,3456921
53000,Washington,10,Total employment,3582258,3683123,3795160,3924407,3956578,3819564,3763419,3806330,3899398,3978189,4075751
53000,Washington,20,  Wage and salary employment,2916727,2986414,3077150,3149744,3185941,3048125,2999842,3032727,3131758,3196268,3283186
53000,Washington,40,  Proprietors employment,665531,696709,718010,774663,770637,771439,763577,773603,767640,781921,792565
53000,Washington,50,    Farm proprietors employment,31561,31097,30089,34672,34320,33813,33502,33186,32471,32466,32219
53000,Washington,60,    Nonfarm proprietors employment,633970,665612,687921,739991,736317,737626,730075,740417,735169,749455,760346
53000,Washington,70,  Farm employment,73700,73745,73586,74282,81864,81315,81537,80378,88868,85845,85664
53000,Washington,80,  Nonfarm employment,3508558,3609378,3721574,3850125,3874714,3738249,3681882,3725952,3810530,3892344,3990087
53000,Washington,90,    Private nonfarm employment,2913762,3008260,3116707,3240087,3248048,3107299,3049424,3100507,3189949,3276110,3371257
53000,Washington,100,"      Forestry, fishing, and related activities",36918,37766,37885,37895,38218,39783,38846,39296,41284,42573,43693
53000,Washington,200,"      Mining, quarrying, and oil and gas extraction",5527,5673,6061,6441,7177,6399,7313,6437,8783,8714,9368
53000,Washington,300,      Utilities,4774,4885,5040,4973,5350,5218,5325,5221,5258,5187,5237
53000,Washington,400,      Construction,222345,240898,261912,279027,267983,222297,196068,188605,191413,202068,214531
53000,Washington,500,      Manufacturing,278284,286449,300918,310660,307285,284107,274713,286768,298811,307064,310931
53000,Washington,510,        Durable goods manufacturing,191923,200773,213998,223052,221765,202064,194396,204386,215261,221310,222249
53000,Washington,530,        Nondurable goods manufacturing,86361,85676,86920,87608,85520,82043,80317,82382,83550,85754,88682
53000,Washington,600,      Wholesale trade,131126,134781,138595,142292,142581,134938,132440,134672,136129,139322,142543
53000,Washington,700,      Retail trade,388509,397468,403742,407244,402100,386182,379616,386990,392094,403881,418122
53000,Washington,800,      Transportation and warehousing,105577,109152,112400,116704,115268,110331,107582,111401,114957,117699,122605
53000,Washington,900,      Information,101509,105104,108861,114063,116980,114712,114213,116316,117015,118522,121769
53000,Washington,1000,      Finance and insurance,144319,146987,149168,156216,160891,162428,153951,160480,158446,159814,161000
53000,Washington,1100,      Real estate and rental and leasing,148659,161584,171503,182512,180166,170443,170697,171340,167173,170788,172691
53000,Washington,1200,"      Professional, scientific, and technical services",234766,240052,248045,270676,279106,272038,274170,277537,280901,286818,295460
53000,Washington,1300,      Management of companies and enterprises,34139,34784,35077,35971,36955,34295,33802,35388,38451,41035,42206
53000,Washington,1400,      Administrative and support and waste management and remediation services,178653,185505,195271,202138,197155,182330,182860,186329,188578,194643,199937
53000,Washington,1500,      Educational services,60899,61051,63682,64613,67116,68001,70077,70560,71989,74750,77795
53000,Washington,1600,      Health care and social assistance,331131,338661,349068,361585,373808,381782,384561,388190,431631,443615,454163
53000,Washington,1700,"      Arts, entertainment, and recreation",82135,83433,84736,88738,91504,89872,89676,90637,91861,92370,94255
53000,Washington,1800,      Accommodation and food services,228241,236454,245290,252882,254842,242301,239871,245017,249806,259910,269882
53000,Washington,1900,      Other services (except public administration),196251,197573,199453,205457,203563,199842,193643,199323,205369,207337,215069
53000,Washington,2000,    Government and government enterprises,594796,601118,604867,610038,626666,630950,632458,625445,620581,616234,618830
53000,Washington,2001,"      Federal, civilian",69936,69751,69425,68822,70154,72751,75703,74080,73258,71750,71470
53000,Washington,2002,      Military,76030,77947,77001,77285,81110,81107,81653,80487,81999,80410,76552
53000,Washington,2010,      State and local,448830,453420,458441,463931,475402,477092,475102,470878,465324,464074,470808
53000,Washington,2011,        State government,143384,144557,146200,147855,151686,152094,152071,149612,145473,142714,144370
53000,Washington,2012,        Local government,305446,308863,312241,316076,323716,324998,323031,321266,319851,321360,326438
54000,West Virginia,1,Total Private Employment,728945,739535,753081,762124,763902,742657,737737,748959,756676,755607,757313
54000,West Virginia,10,Total employment,880551,890862,904647,916954,920525,901961,900090,910243,919171,913956,914071
54000,West Virginia,20,  Wage and salary employment,729955,736345,745964,750722,754679,736679,734594,742909,751541,743793,741131
54000,West Virginia,40,  Proprietors employment,150596,154517,158683,166232,165846,165282,165496,167334,167630,170163,172940
54000,West Virginia,50,    Farm proprietors employment,19265,19417,19513,21658,21036,21197,20609,20221,19660,19708,19624
54000,West Virginia,60,    Nonfarm proprietors employment,131331,135100,139170,144574,144810,144085,144887,147113,147970,150455,153316
54000,West Virginia,70,  Farm employment,21391,21044,21093,23150,22474,22483,21898,21646,21359,21278,21325
54000,West Virginia,80,  Nonfarm employment,859160,869818,883554,893804,898051,879478,878192,888597,897812,892678,892746
54000,West Virginia,90,    Private nonfarm employment,707554,718491,731988,738974,741428,720174,715839,727313,735317,734329,735988
54000,West Virginia,100,"      Forestry, fishing, and related activities",3721,3613,3576,3537,3452,3041,2826,2828,3086,3093,3227
54000,West Virginia,200,"      Mining, quarrying, and oil and gas extraction",28685,31114,34088,34707,40240,38482,41498,42995,47186,46061,45458
54000,West Virginia,300,      Utilities,6329,6270,6339,6300,6392,6367,5814,5570,5428,5301,5342
